Show,EpId,ClipId,fold
StutteringIsCool,55,12,19.0
StutteringIsCool,55,13,3.0
StutteringIsCool,55,14,15.0
StutteringIsCool,55,15,19.0
StutteringIsCool,55,16,15.0
StutteringIsCool,55,17,7.0
StutteringIsCool,55,18,2.0
StutteringIsCool,55,19,5.0
StutteringIsCool,55,20,14.0
StutteringIsCool,55,21,18.0
StutteringIsCool,55,22,5.0
StutteringIsCool,55,23,4.0
StutteringIsCool,55,24,14.0
StutteringIsCool,55,25,17.0
StutteringIsCool,55,26,5.0
StutteringIsCool,55,27,5.0
StutteringIsCool,55,28,2.0
StutteringIsCool,55,29,13.0
StutteringIsCool,55,30,9.0
StutteringIsCool,55,31,6.0
StutteringIsCool,55,32,7.0
StutteringIsCool,55,33,8.0
StutteringIsCool,55,34,19.0
StutteringIsCool,55,35,15.0
StutteringIsCool,55,36,14.0
StutteringIsCool,55,37,8.0
StutteringIsCool,55,38,13.0
StutteringIsCool,55,39,3.0
StutteringIsCool,56,0,8.0
StutteringIsCool,56,1,5.0
StutteringIsCool,56,2,11.0
StutteringIsCool,56,3,18.0
StutteringIsCool,56,4,0.0
StutteringIsCool,56,5,11.0
StutteringIsCool,56,6,18.0
StutteringIsCool,56,7,3.0
StutteringIsCool,56,8,10.0
StutteringIsCool,56,9,3.0
StutteringIsCool,56,10,8.0
StutteringIsCool,56,11,9.0
StutteringIsCool,56,12,5.0
StutteringIsCool,56,13,16.0
StutteringIsCool,56,14,5.0
StutteringIsCool,56,15,17.0
StutteringIsCool,56,16,2.0
StutteringIsCool,56,17,5.0
StutteringIsCool,56,18,2.0
StutteringIsCool,56,19,4.0
StutteringIsCool,56,20,12.0
StutteringIsCool,56,21,19.0
StutteringIsCool,56,22,12.0
StutteringIsCool,56,23,9.0
StutteringIsCool,56,24,18.0
StutteringIsCool,56,25,12.0
StutteringIsCool,56,26,6.0
StutteringIsCool,56,27,19.0
StutteringIsCool,56,28,0.0
StutteringIsCool,56,29,17.0
StutteringIsCool,56,30,2.0
StutteringIsCool,56,31,3.0
StutteringIsCool,56,32,13.0
StutteringIsCool,56,33,16.0
StutteringIsCool,56,34,15.0
StutteringIsCool,56,35,19.0
StutteringIsCool,56,36,16.0
StutteringIsCool,56,37,8.0
StutteringIsCool,56,38,12.0
StutteringIsCool,56,39,10.0
StutteringIsCool,57,0,16.0
StutteringIsCool,57,1,15.0
StutteringIsCool,57,2,6.0
StutteringIsCool,57,3,16.0
StutteringIsCool,57,4,17.0
StutteringIsCool,57,5,2.0
StutteringIsCool,57,6,11.0
StutteringIsCool,57,7,19.0
StutteringIsCool,57,8,2.0
StutteringIsCool,57,9,14.0
StutteringIsCool,57,10,2.0
StutteringIsCool,57,11,9.0
StutteringIsCool,57,12,18.0
StutteringIsCool,57,13,16.0
StutteringIsCool,57,14,15.0
StutteringIsCool,57,15,16.0
StutteringIsCool,57,16,12.0
StutteringIsCool,57,17,16.0
StutteringIsCool,57,18,4.0
StutteringIsCool,57,19,11.0
StutteringIsCool,57,20,19.0
StutteringIsCool,57,21,4.0
StutteringIsCool,57,22,11.0
StutteringIsCool,57,23,1.0
StutteringIsCool,57,24,3.0
StutteringIsCool,57,25,18.0
StutteringIsCool,57,26,2.0
StutteringIsCool,57,27,6.0
StutteringIsCool,57,28,3.0
StutteringIsCool,57,29,1.0
StutteringIsCool,57,30,10.0
StutteringIsCool,57,31,5.0
StutteringIsCool,57,32,13.0
StutteringIsCool,57,33,5.0
StutteringIsCool,57,34,17.0
StutteringIsCool,57,35,16.0
StutteringIsCool,57,36,18.0
StutteringIsCool,57,37,0.0
StutteringIsCool,57,38,17.0
StutteringIsCool,57,39,14.0
StutteringIsCool,58,0,9.0
StutteringIsCool,58,1,16.0
StutteringIsCool,58,2,14.0
StutteringIsCool,58,3,13.0
StutteringIsCool,58,4,9.0
StutteringIsCool,58,5,11.0
StutteringIsCool,58,6,14.0
StutteringIsCool,58,7,14.0
StutteringIsCool,58,8,18.0
StutteringIsCool,58,9,8.0
StutteringIsCool,58,10,14.0
StutteringIsCool,58,11,16.0
StutteringIsCool,58,12,1.0
StutteringIsCool,58,13,6.0
StutteringIsCool,58,14,0.0
StutteringIsCool,58,15,14.0
StutteringIsCool,58,16,1.0
StutteringIsCool,58,17,13.0
StutteringIsCool,58,18,1.0
StutteringIsCool,58,19,19.0
StutteringIsCool,58,20,17.0
StutteringIsCool,58,21,6.0
StutteringIsCool,58,22,1.0
StutteringIsCool,58,23,5.0
StutteringIsCool,58,24,8.0
StutteringIsCool,58,25,7.0
StutteringIsCool,58,26,7.0
StutteringIsCool,58,27,12.0
StutteringIsCool,58,28,13.0
StutteringIsCool,58,29,3.0
StutteringIsCool,58,30,7.0
StutteringIsCool,58,31,0.0
StutteringIsCool,58,32,3.0
StutteringIsCool,58,33,19.0
StutteringIsCool,58,34,14.0
StutteringIsCool,58,35,9.0
StutteringIsCool,58,36,12.0
StutteringIsCool,58,37,16.0
StutteringIsCool,58,38,9.0
StutteringIsCool,58,39,6.0
StutteringIsCool,59,0,5.0
StutteringIsCool,59,1,14.0
StutteringIsCool,59,2,1.0
StutteringIsCool,59,3,9.0
StutteringIsCool,59,4,4.0
StutteringIsCool,59,5,11.0
StutteringIsCool,59,6,12.0
StutteringIsCool,59,7,15.0
StutteringIsCool,59,8,3.0
StutteringIsCool,59,9,11.0
StutteringIsCool,59,10,14.0
StutteringIsCool,59,11,12.0
StutteringIsCool,59,12,8.0
StutteringIsCool,59,13,0.0
StutteringIsCool,59,14,5.0
StutteringIsCool,59,15,6.0
StutteringIsCool,59,16,18.0
StutteringIsCool,59,17,10.0
StutteringIsCool,59,18,11.0
StutteringIsCool,59,19,5.0
StutteringIsCool,59,20,19.0
StutteringIsCool,59,21,6.0
StutteringIsCool,59,22,4.0
StutteringIsCool,59,23,17.0
StutteringIsCool,59,24,19.0
StutteringIsCool,59,25,13.0
StutteringIsCool,59,26,18.0
StutteringIsCool,59,27,15.0
StutteringIsCool,59,28,11.0
StutteringIsCool,59,29,16.0
StutteringIsCool,59,30,17.0
StutteringIsCool,59,31,9.0
StutteringIsCool,59,32,17.0
StutteringIsCool,59,33,16.0
StutteringIsCool,59,34,6.0
StutteringIsCool,59,35,5.0
StutteringIsCool,59,36,8.0
StutteringIsCool,59,37,7.0
StutteringIsCool,59,38,16.0
StutteringIsCool,59,39,19.0
StutteringIsCool,60,0,15.0
StutteringIsCool,60,1,13.0
StutteringIsCool,60,2,13.0
StutteringIsCool,60,3,8.0
StutteringIsCool,60,4,16.0
StutteringIsCool,60,5,2.0
StutteringIsCool,60,6,9.0
StutteringIsCool,60,7,5.0
StutteringIsCool,60,8,2.0
StutteringIsCool,60,9,16.0
StutteringIsCool,60,10,9.0
StutteringIsCool,60,11,14.0
StutteringIsCool,60,12,5.0
StutteringIsCool,60,13,3.0
StutteringIsCool,60,14,8.0
StutteringIsCool,60,15,10.0
StutteringIsCool,60,16,8.0
StutteringIsCool,60,17,0.0
StutteringIsCool,60,18,6.0
StutteringIsCool,60,19,11.0
StutteringIsCool,60,20,19.0
StutteringIsCool,60,21,18.0
StutteringIsCool,60,22,8.0
StutteringIsCool,60,23,7.0
StutteringIsCool,60,24,6.0
StutteringIsCool,60,25,10.0
StutteringIsCool,60,26,18.0
StutteringIsCool,60,27,11.0
StutteringIsCool,60,28,5.0
StutteringIsCool,60,29,9.0
StutteringIsCool,60,30,1.0
StutteringIsCool,60,31,8.0
StutteringIsCool,60,32,0.0
StutteringIsCool,60,33,18.0
StutteringIsCool,60,34,3.0
StutteringIsCool,60,35,0.0
StutteringIsCool,60,36,2.0
StutteringIsCool,60,37,10.0
StutteringIsCool,60,38,12.0
StutteringIsCool,60,39,0.0
StutteringIsCool,61,0,7.0
StutteringIsCool,61,1,10.0
StutteringIsCool,61,2,6.0
StutteringIsCool,61,3,9.0
StutteringIsCool,61,4,18.0
StutteringIsCool,61,5,15.0
StutteringIsCool,61,6,5.0
StutteringIsCool,61,7,19.0
StutteringIsCool,61,8,9.0
StutteringIsCool,61,9,6.0
StutteringIsCool,61,10,2.0
StutteringIsCool,61,11,16.0
StutteringIsCool,61,12,6.0
StutteringIsCool,61,13,11.0
StutteringIsCool,61,14,3.0
StutteringIsCool,61,15,6.0
StutteringIsCool,61,16,13.0
StutteringIsCool,61,17,1.0
StutteringIsCool,61,18,18.0
StutteringIsCool,61,19,10.0
StutteringIsCool,61,20,2.0
StutteringIsCool,61,21,19.0
StutteringIsCool,61,22,16.0
StutteringIsCool,61,23,6.0
StutteringIsCool,61,24,7.0
StutteringIsCool,61,25,13.0
StutteringIsCool,61,26,16.0
StutteringIsCool,61,27,16.0
StutteringIsCool,61,28,17.0
StutteringIsCool,61,29,12.0
StutteringIsCool,61,30,19.0
StutteringIsCool,61,31,13.0
StutteringIsCool,61,32,3.0
StutteringIsCool,61,33,8.0
StutteringIsCool,61,34,5.0
StutteringIsCool,61,35,5.0
StutteringIsCool,61,36,10.0
StutteringIsCool,61,37,15.0
StutteringIsCool,61,38,1.0
StutteringIsCool,61,39,19.0
StutteringIsCool,62,0,15.0
StutteringIsCool,62,1,15.0
StutteringIsCool,62,2,3.0
StutteringIsCool,62,3,14.0
StutteringIsCool,62,4,19.0
StutteringIsCool,62,5,16.0
StutteringIsCool,62,6,7.0
StutteringIsCool,62,7,0.0
StutteringIsCool,62,8,2.0
StutteringIsCool,62,9,15.0
StutteringIsCool,62,10,8.0
StutteringIsCool,62,11,1.0
StutteringIsCool,62,12,4.0
StutteringIsCool,62,13,1.0
StutteringIsCool,62,14,3.0
StutteringIsCool,62,15,18.0
StutteringIsCool,62,16,0.0
StutteringIsCool,62,17,15.0
StutteringIsCool,62,18,7.0
StutteringIsCool,62,19,8.0
StutteringIsCool,62,20,13.0
StutteringIsCool,62,21,8.0
StutteringIsCool,62,22,9.0
StutteringIsCool,62,23,11.0
StutteringIsCool,62,24,17.0
StutteringIsCool,62,25,3.0
StutteringIsCool,62,26,0.0
StutteringIsCool,62,27,2.0
StutteringIsCool,62,28,14.0
StutteringIsCool,62,29,14.0
StutteringIsCool,62,30,3.0
StutteringIsCool,62,31,6.0
StutteringIsCool,62,32,11.0
StutteringIsCool,62,33,5.0
StutteringIsCool,62,34,15.0
StutteringIsCool,62,35,0.0
StutteringIsCool,62,36,13.0
StutteringIsCool,62,37,9.0
StutteringIsCool,62,38,18.0
StutteringIsCool,62,39,9.0
StutteringIsCool,63,0,0.0
StutteringIsCool,63,1,14.0
StutteringIsCool,63,2,11.0
StutteringIsCool,63,3,11.0
StutteringIsCool,63,4,17.0
StutteringIsCool,63,5,6.0
StutteringIsCool,63,6,3.0
StutteringIsCool,63,7,15.0
StutteringIsCool,63,8,6.0
StutteringIsCool,63,9,7.0
StutteringIsCool,63,10,18.0
StutteringIsCool,63,11,11.0
StutteringIsCool,63,12,0.0
StutteringIsCool,63,13,2.0
StutteringIsCool,63,14,10.0
StutteringIsCool,63,15,3.0
StutteringIsCool,63,16,10.0
StutteringIsCool,63,17,19.0
StutteringIsCool,63,18,14.0
StutteringIsCool,63,19,12.0
StutteringIsCool,63,20,15.0
StutteringIsCool,63,21,2.0
StutteringIsCool,63,22,6.0
StutteringIsCool,63,23,10.0
StutteringIsCool,63,24,6.0
StutteringIsCool,63,25,0.0
StutteringIsCool,63,26,7.0
StutteringIsCool,63,27,2.0
StutteringIsCool,63,28,12.0
StutteringIsCool,63,29,3.0
StutteringIsCool,63,30,18.0
StutteringIsCool,63,31,14.0
StutteringIsCool,63,32,14.0
StutteringIsCool,63,33,1.0
StutteringIsCool,63,34,18.0
StutteringIsCool,63,35,5.0
StutteringIsCool,63,36,5.0
StutteringIsCool,63,37,10.0
StutteringIsCool,63,38,9.0
StutteringIsCool,63,39,10.0
StutteringIsCool,64,0,7.0
StutteringIsCool,64,1,3.0
StutteringIsCool,64,2,6.0
StutteringIsCool,64,3,4.0
StutteringIsCool,64,4,13.0
StutteringIsCool,64,5,13.0
StutteringIsCool,64,6,10.0
StutteringIsCool,64,7,14.0
StutteringIsCool,64,8,8.0
StutteringIsCool,64,9,6.0
StutteringIsCool,64,10,11.0
StutteringIsCool,64,11,1.0
StutteringIsCool,64,12,18.0
StutteringIsCool,64,13,2.0
StutteringIsCool,64,14,16.0
StutteringIsCool,64,15,17.0
StutteringIsCool,64,16,16.0
StutteringIsCool,64,17,19.0
StutteringIsCool,64,18,7.0
StutteringIsCool,64,19,17.0
StutteringIsCool,64,20,7.0
StutteringIsCool,64,21,3.0
StutteringIsCool,64,22,2.0
StutteringIsCool,64,23,18.0
StutteringIsCool,64,24,11.0
StutteringIsCool,64,25,19.0
StutteringIsCool,64,26,5.0
StutteringIsCool,64,27,13.0
StutteringIsCool,64,28,11.0
StutteringIsCool,64,29,9.0
StutteringIsCool,64,30,15.0
StutteringIsCool,64,31,4.0
StutteringIsCool,64,32,5.0
StutteringIsCool,64,33,2.0
StutteringIsCool,64,34,16.0
StutteringIsCool,64,35,15.0
StutteringIsCool,64,36,11.0
StutteringIsCool,64,37,13.0
StutteringIsCool,64,38,4.0
StutteringIsCool,64,39,12.0
StutteringIsCool,65,0,2.0
StutteringIsCool,65,1,4.0
StutteringIsCool,65,2,1.0
StutteringIsCool,65,3,4.0
StutteringIsCool,65,4,10.0
StutteringIsCool,65,5,17.0
StutteringIsCool,65,6,2.0
StutteringIsCool,65,7,1.0
StutteringIsCool,65,8,16.0
StutteringIsCool,65,9,15.0
StutteringIsCool,65,10,16.0
StutteringIsCool,65,11,12.0
StutteringIsCool,65,12,1.0
StutteringIsCool,65,13,18.0
StutteringIsCool,65,14,5.0
StutteringIsCool,65,15,3.0
StutteringIsCool,65,16,16.0
StutteringIsCool,65,17,4.0
StutteringIsCool,65,18,0.0
StutteringIsCool,65,19,16.0
StutteringIsCool,65,20,18.0
StutteringIsCool,65,21,4.0
StutteringIsCool,65,22,12.0
StutteringIsCool,65,23,16.0
StutteringIsCool,65,24,10.0
StutteringIsCool,65,25,18.0
StutteringIsCool,65,26,10.0
StutteringIsCool,65,27,12.0
StutteringIsCool,65,28,7.0
StutteringIsCool,65,29,6.0
StutteringIsCool,65,30,10.0
StutteringIsCool,65,31,10.0
StutteringIsCool,65,32,9.0
StutteringIsCool,65,33,3.0
StutteringIsCool,65,34,13.0
StutteringIsCool,65,35,1.0
StutteringIsCool,65,36,10.0
StutteringIsCool,65,37,8.0
StutteringIsCool,65,38,13.0
StutteringIsCool,65,39,6.0
StutteringIsCool,66,0,11.0
StutteringIsCool,66,1,0.0
StutteringIsCool,66,2,12.0
StutteringIsCool,66,3,5.0
StutteringIsCool,66,4,1.0
StutteringIsCool,66,5,15.0
StutteringIsCool,66,6,3.0
StutteringIsCool,66,7,4.0
StutteringIsCool,66,8,9.0
StutteringIsCool,66,9,7.0
StutteringIsCool,66,10,14.0
StutteringIsCool,66,11,16.0
StutteringIsCool,66,12,7.0
StutteringIsCool,66,13,3.0
StutteringIsCool,66,14,16.0
StutteringIsCool,66,15,2.0
StutteringIsCool,66,16,7.0
StutteringIsCool,66,17,0.0
StutteringIsCool,66,18,6.0
StutteringIsCool,66,19,3.0
StutteringIsCool,66,20,7.0
StutteringIsCool,66,21,3.0
StutteringIsCool,66,22,0.0
StutteringIsCool,66,23,12.0
StutteringIsCool,66,24,0.0
StutteringIsCool,66,25,4.0
StutteringIsCool,66,26,11.0
StutteringIsCool,66,27,3.0
StutteringIsCool,66,28,11.0
StutteringIsCool,66,29,0.0
StutteringIsCool,66,30,17.0
StutteringIsCool,66,31,3.0
StutteringIsCool,66,32,10.0
StutteringIsCool,66,33,15.0
StutteringIsCool,66,34,7.0
StutteringIsCool,66,35,17.0
StutteringIsCool,66,36,8.0
StutteringIsCool,66,37,13.0
StutteringIsCool,66,38,0.0
StutteringIsCool,66,39,17.0
StutteringIsCool,67,0,14.0
StutteringIsCool,67,1,18.0
StutteringIsCool,67,2,14.0
StutteringIsCool,67,3,9.0
StutteringIsCool,67,4,7.0
StutteringIsCool,67,5,5.0
StutteringIsCool,67,6,14.0
StutteringIsCool,67,7,6.0
StutteringIsCool,67,8,14.0
StutteringIsCool,67,9,1.0
StutteringIsCool,67,10,3.0
StutteringIsCool,67,11,4.0
StutteringIsCool,67,12,13.0
StutteringIsCool,67,13,19.0
StutteringIsCool,67,14,14.0
StutteringIsCool,67,15,3.0
StutteringIsCool,67,16,6.0
StutteringIsCool,67,17,15.0
StutteringIsCool,67,18,8.0
StutteringIsCool,67,19,14.0
StutteringIsCool,67,20,7.0
StutteringIsCool,67,21,7.0
StutteringIsCool,67,22,14.0
StutteringIsCool,67,23,12.0
StutteringIsCool,67,24,3.0
StutteringIsCool,67,25,0.0
StutteringIsCool,67,26,17.0
StutteringIsCool,67,27,18.0
StutteringIsCool,67,28,5.0
StutteringIsCool,67,29,13.0
StutteringIsCool,67,30,14.0
StutteringIsCool,67,31,10.0
StutteringIsCool,67,32,13.0
StutteringIsCool,67,33,16.0
StutteringIsCool,67,34,4.0
StutteringIsCool,67,35,9.0
StutteringIsCool,67,36,1.0
StutteringIsCool,67,37,8.0
StutteringIsCool,67,38,11.0
StutteringIsCool,67,39,15.0
StutteringIsCool,68,0,6.0
StutteringIsCool,68,1,10.0
StutteringIsCool,68,2,13.0
StutteringIsCool,68,3,10.0
StutteringIsCool,68,4,13.0
StutteringIsCool,68,5,2.0
StutteringIsCool,68,6,4.0
StutteringIsCool,68,7,7.0
StutteringIsCool,68,8,1.0
StutteringIsCool,68,9,19.0
StutteringIsCool,68,10,2.0
StutteringIsCool,68,11,9.0
StutteringIsCool,68,12,8.0
StutteringIsCool,68,13,5.0
StutteringIsCool,68,14,19.0
StutteringIsCool,68,15,3.0
StutteringIsCool,68,16,12.0
StutteringIsCool,68,17,3.0
StutteringIsCool,68,18,1.0
StutteringIsCool,68,19,19.0
StutteringIsCool,68,20,3.0
StutteringIsCool,68,21,16.0
StutteringIsCool,68,22,11.0
StutteringIsCool,68,23,14.0
StutteringIsCool,68,24,9.0
StutteringIsCool,68,25,2.0
StutteringIsCool,68,26,2.0
StutteringIsCool,68,27,2.0
StutteringIsCool,68,28,1.0
StutteringIsCool,68,29,2.0
StutteringIsCool,68,30,12.0
StutteringIsCool,68,31,5.0
StutteringIsCool,68,32,16.0
StutteringIsCool,68,33,5.0
StutteringIsCool,68,34,6.0
StutteringIsCool,68,35,12.0
StutteringIsCool,68,36,6.0
StutteringIsCool,68,37,6.0
StutteringIsCool,68,38,19.0
StutteringIsCool,68,39,1.0
StutteringIsCool,69,0,0.0
StutteringIsCool,69,1,10.0
StutteringIsCool,69,2,11.0
StutteringIsCool,69,3,1.0
StutteringIsCool,69,4,8.0
StutteringIsCool,69,5,0.0
StutteringIsCool,69,6,10.0
StutteringIsCool,69,7,0.0
StutteringIsCool,69,8,16.0
StutteringIsCool,69,9,4.0
StutteringIsCool,69,10,5.0
StutteringIsCool,69,11,18.0
StutteringIsCool,69,12,9.0
StutteringIsCool,69,13,13.0
StutteringIsCool,69,14,1.0
StutteringIsCool,69,15,15.0
StutteringIsCool,69,16,5.0
StutteringIsCool,69,17,12.0
StutteringIsCool,69,18,13.0
StutteringIsCool,69,19,16.0
StutteringIsCool,69,20,11.0
StutteringIsCool,69,21,12.0
StutteringIsCool,69,22,14.0
StutteringIsCool,69,23,3.0
StutteringIsCool,69,24,1.0
StutteringIsCool,69,25,8.0
StutteringIsCool,69,26,2.0
StutteringIsCool,69,27,4.0
StutteringIsCool,69,28,7.0
StutteringIsCool,69,29,14.0
StutteringIsCool,69,30,11.0
StutteringIsCool,69,31,4.0
StutteringIsCool,69,32,16.0
StutteringIsCool,69,33,6.0
StutteringIsCool,69,34,11.0
StutteringIsCool,69,35,18.0
StutteringIsCool,69,36,8.0
StutteringIsCool,69,37,11.0
StutteringIsCool,69,38,19.0
StutteringIsCool,69,39,4.0
StutteringIsCool,70,0,4.0
StutteringIsCool,70,1,9.0
StutteringIsCool,70,2,9.0
StutteringIsCool,70,3,15.0
StutteringIsCool,70,4,9.0
StutteringIsCool,70,5,11.0
StutteringIsCool,70,6,13.0
StutteringIsCool,70,7,8.0
StutteringIsCool,70,8,18.0
StutteringIsCool,70,9,17.0
StutteringIsCool,70,10,10.0
StutteringIsCool,70,11,1.0
StutteringIsCool,70,12,6.0
StutteringIsCool,70,13,18.0
StutteringIsCool,70,14,0.0
StutteringIsCool,70,15,2.0
StutteringIsCool,70,16,17.0
StutteringIsCool,70,17,1.0
StutteringIsCool,70,18,17.0
StutteringIsCool,70,19,0.0
StutteringIsCool,70,20,3.0
StutteringIsCool,70,21,15.0
StutteringIsCool,70,22,1.0
StutteringIsCool,70,23,18.0
StutteringIsCool,70,24,15.0
StutteringIsCool,70,25,1.0
StutteringIsCool,70,26,16.0
StutteringIsCool,70,27,5.0
StutteringIsCool,70,28,19.0
StutteringIsCool,70,29,11.0
StutteringIsCool,70,30,3.0
StutteringIsCool,70,31,16.0
StutteringIsCool,70,32,8.0
StutteringIsCool,70,33,16.0
StutteringIsCool,70,34,0.0
StutteringIsCool,70,35,0.0
StutteringIsCool,70,36,13.0
StutteringIsCool,70,37,0.0
StutteringIsCool,70,38,16.0
StutteringIsCool,70,39,3.0
StutteringIsCool,71,0,16.0
StutteringIsCool,71,1,6.0
StutteringIsCool,71,2,5.0
StutteringIsCool,71,3,8.0
StutteringIsCool,71,4,10.0
StutteringIsCool,71,5,0.0
StutteringIsCool,71,6,18.0
StutteringIsCool,71,7,19.0
StutteringIsCool,71,8,16.0
StutteringIsCool,71,9,11.0
StutteringIsCool,71,10,12.0
StutteringIsCool,71,11,7.0
StutteringIsCool,71,12,10.0
StutteringIsCool,71,13,3.0
StutteringIsCool,71,14,10.0
StutteringIsCool,71,15,14.0
StutteringIsCool,71,16,16.0
StutteringIsCool,71,17,11.0
StutteringIsCool,71,18,1.0
StutteringIsCool,71,19,2.0
StutteringIsCool,71,20,15.0
StutteringIsCool,71,21,12.0
StutteringIsCool,71,22,17.0
StutteringIsCool,71,23,7.0
StutteringIsCool,71,24,19.0
StutteringIsCool,71,25,3.0
StutteringIsCool,71,26,18.0
StutteringIsCool,71,27,19.0
StutteringIsCool,71,28,4.0
StutteringIsCool,71,29,16.0
StutteringIsCool,71,30,2.0
StutteringIsCool,71,31,10.0
StutteringIsCool,71,32,14.0
StutteringIsCool,71,33,19.0
StutteringIsCool,71,34,14.0
StutteringIsCool,71,35,12.0
StutteringIsCool,71,36,12.0
StutteringIsCool,71,37,11.0
StutteringIsCool,71,38,11.0
StutteringIsCool,71,39,7.0
StutteringIsCool,72,0,1.0
StutteringIsCool,72,1,11.0
StutteringIsCool,72,2,15.0
StutteringIsCool,72,3,9.0
StutteringIsCool,72,4,17.0
StutteringIsCool,72,5,14.0
StutteringIsCool,72,6,8.0
StutteringIsCool,72,7,13.0
StutteringIsCool,72,8,12.0
StutteringIsCool,72,9,9.0
StutteringIsCool,72,10,9.0
StutteringIsCool,72,11,19.0
StutteringIsCool,72,12,2.0
StutteringIsCool,72,13,1.0
StutteringIsCool,72,14,7.0
StutteringIsCool,72,15,18.0
StutteringIsCool,72,16,6.0
StutteringIsCool,72,17,8.0
StutteringIsCool,72,18,7.0
StutteringIsCool,72,19,17.0
StutteringIsCool,72,20,8.0
StutteringIsCool,72,21,4.0
StutteringIsCool,72,22,16.0
StutteringIsCool,72,23,11.0
StutteringIsCool,72,24,2.0
StutteringIsCool,72,25,4.0
StutteringIsCool,72,26,3.0
StutteringIsCool,72,27,18.0
StutteringIsCool,72,28,3.0
StutteringIsCool,72,29,16.0
StutteringIsCool,72,30,18.0
StutteringIsCool,72,31,19.0
StutteringIsCool,72,32,11.0
StutteringIsCool,72,33,12.0
StutteringIsCool,72,34,8.0
StutteringIsCool,72,35,8.0
StutteringIsCool,72,36,1.0
StutteringIsCool,72,37,2.0
StutteringIsCool,72,38,16.0
StutteringIsCool,72,39,3.0
StutteringIsCool,73,0,5.0
StutteringIsCool,73,1,2.0
StutteringIsCool,73,2,11.0
StutteringIsCool,73,3,18.0
StutteringIsCool,73,4,3.0
StutteringIsCool,73,5,1.0
StutteringIsCool,73,6,7.0
StutteringIsCool,73,7,12.0
StutteringIsCool,73,8,16.0
StutteringIsCool,73,9,19.0
StutteringIsCool,73,10,5.0
StutteringIsCool,73,11,15.0
StutteringIsCool,73,12,3.0
StutteringIsCool,73,13,2.0
StutteringIsCool,73,14,19.0
StutteringIsCool,73,15,16.0
StutteringIsCool,73,16,9.0
StutteringIsCool,73,17,18.0
StutteringIsCool,73,18,0.0
StutteringIsCool,73,19,18.0
StutteringIsCool,73,20,0.0
StutteringIsCool,73,21,14.0
StutteringIsCool,73,22,1.0
StutteringIsCool,73,23,18.0
StutteringIsCool,73,24,8.0
StutteringIsCool,73,25,1.0
StutteringIsCool,73,26,18.0
StutteringIsCool,73,27,13.0
StutteringIsCool,73,28,6.0
StutteringIsCool,73,29,16.0
StutteringIsCool,73,30,19.0
StutteringIsCool,73,31,5.0
StutteringIsCool,73,32,4.0
StutteringIsCool,73,33,1.0
StutteringIsCool,73,34,17.0
StutteringIsCool,73,35,0.0
StutteringIsCool,73,36,17.0
StutteringIsCool,73,37,15.0
StutteringIsCool,73,38,9.0
StutteringIsCool,73,39,8.0
StutteringIsCool,74,0,5.0
StutteringIsCool,74,1,8.0
StutteringIsCool,74,2,13.0
StutteringIsCool,74,3,14.0
StutteringIsCool,74,4,19.0
StutteringIsCool,74,5,10.0
StutteringIsCool,74,6,2.0
StutteringIsCool,74,7,7.0
StutteringIsCool,74,8,2.0
StutteringIsCool,74,9,17.0
StutteringIsCool,74,10,9.0
StutteringIsCool,74,11,6.0
StutteringIsCool,74,12,4.0
StutteringIsCool,74,13,10.0
StutteringIsCool,74,14,9.0
StutteringIsCool,74,15,16.0
StutteringIsCool,74,16,10.0
StutteringIsCool,74,17,0.0
StutteringIsCool,74,18,16.0
StutteringIsCool,74,19,13.0
StutteringIsCool,74,20,5.0
StutteringIsCool,74,21,15.0
StutteringIsCool,74,22,10.0
StutteringIsCool,74,23,8.0
StutteringIsCool,74,24,13.0
StutteringIsCool,74,25,10.0
StutteringIsCool,74,26,8.0
StutteringIsCool,74,27,16.0
StutteringIsCool,74,28,10.0
StutteringIsCool,74,29,4.0
StutteringIsCool,74,30,5.0
StutteringIsCool,74,31,0.0
StutteringIsCool,74,32,6.0
StutteringIsCool,74,33,11.0
StutteringIsCool,74,34,2.0
StutteringIsCool,74,35,15.0
StutteringIsCool,74,36,5.0
StutteringIsCool,74,37,1.0
StutteringIsCool,74,38,7.0
StutteringIsCool,74,39,7.0
StutteringIsCool,75,0,0.0
StutteringIsCool,75,1,15.0
StutteringIsCool,75,2,0.0
StutteringIsCool,75,3,0.0
StutteringIsCool,75,4,17.0
StutteringIsCool,75,5,8.0
StutteringIsCool,75,6,13.0
StutteringIsCool,75,7,13.0
StutteringIsCool,75,8,3.0
StutteringIsCool,75,9,18.0
StutteringIsCool,75,10,14.0
StutteringIsCool,75,11,8.0
StutteringIsCool,75,12,3.0
StutteringIsCool,75,13,5.0
StutteringIsCool,75,14,10.0
StutteringIsCool,75,15,9.0
StutteringIsCool,75,16,12.0
StutteringIsCool,75,17,11.0
StutteringIsCool,75,18,14.0
StutteringIsCool,75,19,6.0
StutteringIsCool,75,20,9.0
StutteringIsCool,75,21,18.0
StutteringIsCool,75,22,18.0
StutteringIsCool,75,23,5.0
StutteringIsCool,75,24,5.0
StutteringIsCool,75,25,12.0
StutteringIsCool,75,26,2.0
StutteringIsCool,75,27,5.0
StutteringIsCool,75,28,9.0
StutteringIsCool,75,29,15.0
StutteringIsCool,75,30,18.0
StutteringIsCool,75,31,10.0
StutteringIsCool,75,32,12.0
StutteringIsCool,75,33,0.0
